date,date_id
2031-04-01,5570
2031-04-02,5571
2031-04-03,5572
2031-04-04,5573
2031-04-05,5574
2031-04-06,5575
2031-04-07,5576
2031-04-08,5577
2031-04-09,5578
2031-04-10,5579
2031-04-11,5580
2031-04-12,5581
2031-04-13,5582
2031-04-14,5583
2031-04-15,5584
2031-04-16,5585
2031-04-17,5586
2031-04-18,5587
2031-04-19,5588
2031-04-20,5589
2031-04-21,5590
2031-04-22,5591
2031-04-23,5592
2031-04-24,5593
2031-04-25,5594
2031-04-26,5595
2031-04-27,5596
2031-04-28,5597
2031-04-29,5598
2031-04-30,5599
2031-05-01,5600
2031-05-02,5601
2031-05-03,5602
2031-05-04,5603
2031-05-05,5604
2031-05-06,5605
2031-05-07,5606
2031-05-08,5607
2031-05-09,5608
2031-05-10,5609
2031-05-11,5610
2031-05-12,5611
2031-05-13,5612
2031-05-14,5613
2031-05-15,5614
2031-05-16,5615
2031-05-17,5616
2031-05-18,5617
2031-05-19,5618
2031-05-20,5619
2031-05-21,5620
2031-05-22,5621
2031-05-23,5622
2031-05-24,5623
2031-05-25,5624
2031-05-26,5625
2031-05-27,5626
2031-05-28,5627
2031-05-29,5628
2031-05-30,5629
2031-05-31,5630
2031-06-01,5631
2031-06-02,5632
2031-06-03,5633
2031-06-04,5634
2031-06-05,5635
2031-06-06,5636
2031-06-07,5637
2031-06-08,5638
2031-06-09,5639
2031-06-10,5640
2031-06-11,5641
2031-06-12,5642
2031-06-13,5643
2031-06-14,5644
2031-06-15,5645
2031-06-16,5646
2031-06-17,5647
2031-06-18,5648
2031-06-19,5649
2031-06-20,5650
2031-06-21,5651
2031-06-22,5652
2031-06-23,5653
2031-06-24,5654
2031-06-25,5655
2031-06-26,5656
2031-06-27,5657
2031-06-28,5658
2031-06-29,5659
2031-06-30,5660
2031-07-01,5661
2031-07-02,5662
2031-07-03,5663
2031-07-04,5664
2031-07-05,5665
2031-07-06,5666
2031-07-07,5667
2031-07-08,5668
2031-07-09,5669
2031-07-10,5670
2031-07-11,5671
2031-07-12,5672
2031-07-13,5673
2031-07-14,5674
2031-07-15,5675
2031-07-16,5676
2031-07-17,5677
2031-07-18,5678
2031-07-19,5679
2031-07-20,5680
2031-07-21,5681
2031-07-22,5682
2031-07-23,5683
2031-07-24,5684
2031-07-25,5685
2031-07-26,5686
2031-07-27,5687
2031-07-28,5688
2031-07-29,5689
2031-07-30,5690
2031-07-31,5691
2031-08-01,5692
2031-08-02,5693
2031-08-03,5694
2031-08-04,5695
2031-08-05,5696
2031-08-06,5697
2031-08-07,5698
2031-08-08,5699
2031-08-09,5700
2031-08-10,5701
2031-08-11,5702
2031-08-12,5703
2031-08-13,5704
2031-08-14,5705
2031-08-15,5706
2031-08-16,5707
2031-08-17,5708
2031-08-18,5709
2031-08-19,5710
2031-08-20,5711
2031-08-21,5712
2031-08-22,5713
2031-08-23,5714
2031-08-24,5715
2031-08-25,5716
2031-08-26,5717
2031-08-27,5718
2031-08-28,5719
2031-08-29,5720
2031-08-30,5721
2031-08-31,5722
2031-09-01,5723
2031-09-02,5724
2031-09-03,5725
2031-09-04,5726
2031-09-05,5727
2031-09-06,5728
2031-09-07,5729
2031-09-08,5730
2031-09-09,5731
2031-09-10,5732
2031-09-11,5733
2031-09-12,5734
2031-09-13,5735
2031-09-14,5736
2031-09-15,5737
2031-09-16,5738
2031-09-17,5739
2031-09-18,5740
2031-09-19,5741
2031-09-20,5742
2031-09-21,5743
2031-09-22,5744
2031-09-23,5745
2031-09-24,5746
2031-09-25,5747
2031-09-26,5748
2031-09-27,5749
2031-09-28,5750
2031-09-29,5751
2031-09-30,5752
2031-10-01,5753
2031-10-02,5754
2031-10-03,5755
2031-10-04,5756
2031-10-05,5757
2031-10-06,5758
2031-10-07,5759
2031-10-08,5760
2031-10-09,5761
2031-10-10,5762
2031-10-11,5763
2031-10-12,5764
2031-10-13,5765
2031-10-14,5766
2031-10-15,5767
2031-10-16,5768
2031-10-17,5769
2031-10-18,5770
2031-10-19,5771
2031-10-20,5772
2031-10-21,5773
2031-10-22,5774
2031-10-23,5775
2031-10-24,5776
2031-10-25,5777
2031-10-26,5778
2031-10-27,5779
2031-10-28,5780
2031-10-29,5781
2031-10-30,5782
2031-10-31,5783
2031-11-01,5784
2031-11-02,5785
2031-11-03,5786
2031-11-04,5787
2031-11-05,5788
2031-11-06,5789
2031-11-07,5790
2031-11-08,5791
2031-11-09,5792
2031-11-10,5793
2031-11-11,5794
2031-11-12,5795
2031-11-13,5796
2031-11-14,5797
2031-11-15,5798
2031-11-16,5799
2031-11-17,5800
2031-11-18,5801
2031-11-19,5802
2031-11-20,5803
2031-11-21,5804
2031-11-22,5805
2031-11-23,5806
2031-11-24,5807
2031-11-25,5808
2031-11-26,5809
2031-11-27,5810
2031-11-28,5811
2031-11-29,5812
2031-11-30,5813
2031-12-01,5814
2031-12-02,5815
2031-12-03,5816
2031-12-04,5817
2031-12-05,5818
2031-12-06,5819
2031-12-07,5820
2031-12-08,5821
2031-12-09,5822
2031-12-10,5823
2031-12-11,5824
2031-12-12,5825
2031-12-13,5826
2031-12-14,5827
2031-12-15,5828
2031-12-16,5829
2031-12-17,5830
2031-12-18,5831
2031-12-19,5832
2031-12-20,5833
2031-12-21,5834
2031-12-22,5835
2031-12-23,5836
2031-12-24,5837
2031-12-25,5838
2031-12-26,5839
2031-12-27,5840
2031-12-28,5841
2031-12-29,5842
2031-12-30,5843
2031-12-31,5844
2032-01-01,5845
2032-01-02,5846
2032-01-03,5847
2032-01-04,5848
2032-01-05,5849
2032-01-06,5850
2032-01-07,5851
2032-01-08,5852
2032-01-09,5853
2032-01-10,5854
2032-01-11,5855
2032-01-12,5856
2032-01-13,5857
2032-01-14,5858
2032-01-15,5859
2032-01-16,5860
2032-01-17,5861
2032-01-18,5862
2032-01-19,5863
2032-01-20,5864
2032-01-21,5865
2032-01-22,5866
2032-01-23,5867
2032-01-24,5868
2032-01-25,5869
2032-01-26,5870
2032-01-27,5871
2032-01-28,5872
2032-01-29,5873
2032-01-30,5874
2032-01-31,5875
2032-02-01,5876
2032-02-02,5877
2032-02-03,5878
2032-02-04,5879
2032-02-05,5880
2032-02-06,5881
2032-02-07,5882
2032-02-08,5883
2032-02-09,5884
2032-02-10,5885
2032-02-11,5886
2032-02-12,5887
2032-02-13,5888
2032-02-14,5889
2032-02-15,5890
2032-02-16,5891
2032-02-17,5892
2032-02-18,5893
2032-02-19,5894
2032-02-20,5895
2032-02-21,5896
2032-02-22,5897
2032-02-23,5898
2032-02-24,5899
2032-02-25,5900
2032-02-26,5901
2032-02-27,5902
2032-02-28,5903
2032-02-29,5904
2032-03-01,5905
2032-03-02,5906
2032-03-03,5907
2032-03-04,5908
2032-03-05,5909
2032-03-06,5910
2032-03-07,5911
2032-03-08,5912
2032-03-09,5913
2032-03-10,5914
2032-03-11,5915
2032-03-12,5916
2032-03-13,5917
2032-03-14,5918
2032-03-15,5919
2032-03-16,5920
2032-03-17,5921
2032-03-18,5922
2032-03-19,5923
2032-03-20,5924
2032-03-21,5925
2032-03-22,5926
2032-03-23,5927
2032-03-24,5928
2032-03-25,5929
2032-03-26,5930
2032-03-27,5931
2032-03-28,5932
2032-03-29,5933
2032-03-30,5934
2032-03-31,5935
2032-04-01,5936
2032-04-02,5937
2032-04-03,5938
2032-04-04,5939
2032-04-05,5940
2032-04-06,5941
2032-04-07,5942
2032-04-08,5943
2032-04-09,5944
2032-04-10,5945
2032-04-11,5946
2032-04-12,5947
2032-04-13,5948
2032-04-14,5949
2032-04-15,5950
2032-04-16,5951
2032-04-17,5952
2032-04-18,5953
2032-04-19,5954
2032-04-20,5955
2032-04-21,5956
2032-04-22,5957
2032-04-23,5958
2032-04-24,5959
2032-04-25,5960
2032-04-26,5961
2032-04-27,5962
2032-04-28,5963
2032-04-29,5964
2032-04-30,5965
2032-05-01,5966
2032-05-02,5967
2032-05-03,5968
2032-05-04,5969
2032-05-05,5970
2032-05-06,5971
2032-05-07,5972
2032-05-08,5973
2032-05-09,5974
2032-05-10,5975
2032-05-11,5976
2032-05-12,5977
2032-05-13,5978
2032-05-14,5979
2032-05-15,5980
2032-05-16,5981
2032-05-17,5982
2032-05-18,5983
2032-05-19,5984
2032-05-20,5985
2032-05-21,5986
2032-05-22,5987
2032-05-23,5988
2032-05-24,5989
2032-05-25,5990
2032-05-26,5991
2032-05-27,5992
2032-05-28,5993
2032-05-29,5994
2032-05-30,5995
2032-05-31,5996
2032-06-01,5997
2032-06-02,5998
2032-06-03,5999
2032-06-04,6000
2032-06-05,6001
2032-06-06,6002
2032-06-07,6003
2032-06-08,6004
2032-06-09,6005
2032-06-10,6006
2032-06-11,6007
2032-06-12,6008
2032-06-13,6009
2032-06-14,6010
2032-06-15,6011
2032-06-16,6012
2032-06-17,6013
2032-06-18,6014
2032-06-19,6015
2032-06-20,6016
2032-06-21,6017
2032-06-22,6018
2032-06-23,6019
2032-06-24,6020
2032-06-25,6021
2032-06-26,6022
2032-06-27,6023
2032-06-28,6024
2032-06-29,6025
2032-06-30,6026
2032-07-01,6027
2032-07-02,6028
2032-07-03,6029
2032-07-04,6030
2032-07-05,6031
2032-07-06,6032
2032-07-07,6033
2032-07-08,6034
2032-07-09,6035
2032-07-10,6036
2032-07-11,6037
2032-07-12,6038
2032-07-13,6039
2032-07-14,6040
2032-07-15,6041
2032-07-16,6042
2032-07-17,6043
2032-07-18,6044
2032-07-19,6045
2032-07-20,6046
2032-07-21,6047
2032-07-22,6048
2032-07-23,6049
2032-07-24,6050
2032-07-25,6051
2032-07-26,6052
2032-07-27,6053
2032-07-28,6054
2032-07-29,6055
2032-07-30,6056
2032-07-31,6057
2032-08-01,6058
2032-08-02,6059
2032-08-03,6060
2032-08-04,6061
2032-08-05,6062
2032-08-06,6063
2032-08-07,6064
2032-08-08,6065
2032-08-09,6066
2032-08-10,6067
2032-08-11,6068
2032-08-12,6069
2032-08-13,6070
2032-08-14,6071
2032-08-15,6072
2032-08-16,6073
2032-08-17,6074
2032-08-18,6075
2032-08-19,6076
2032-08-20,6077
2032-08-21,6078
2032-08-22,6079
2032-08-23,6080
2032-08-24,6081
2032-08-25,6082
2032-08-26,6083
2032-08-27,6084
2032-08-28,6085
2032-08-29,6086
2032-08-30,6087
2032-08-31,6088
2032-09-01,6089
2032-09-02,6090
2032-09-03,6091
2032-09-04,6092
2032-09-05,6093
2032-09-06,6094
2032-09-07,6095
2032-09-08,6096
2032-09-09,6097
2032-09-10,6098
2032-09-11,6099
2032-09-12,6100
2032-09-13,6101
2032-09-14,6102
2032-09-15,6103
2032-09-16,6104
2032-09-17,6105
2032-09-18,6106
2032-09-19,6107
2032-09-20,6108
2032-09-21,6109
2032-09-22,6110
2032-09-23,6111
2032-09-24,6112
2032-09-25,6113
2032-09-26,6114
2032-09-27,6115
2032-09-28,6116
2032-09-29,6117
2032-09-30,6118
2032-10-01,6119
2032-10-02,6120
2032-10-03,6121
2032-10-04,6122
2032-10-05,6123
2032-10-06,6124
2032-10-07,6125
2032-10-08,6126
2032-10-09,6127
2032-10-10,6128
2032-10-11,6129
2032-10-12,6130
2032-10-13,6131
2032-10-14,6132
2032-10-15,6133
2032-10-16,6134
2032-10-17,6135
2032-10-18,6136
2032-10-19,6137
2032-10-20,6138
2032-10-21,6139
2032-10-22,6140
2032-10-23,6141
2032-10-24,6142
2032-10-25,6143
2032-10-26,6144
2032-10-27,6145
2032-10-28,6146
2032-10-29,6147
2032-10-30,6148
2032-10-31,6149
2032-11-01,6150
2032-11-02,6151
2032-11-03,6152
2032-11-04,6153
2032-11-05,6154
2032-11-06,6155
2032-11-07,6156
2032-11-08,6157
2032-11-09,6158
2032-11-10,6159
2032-11-11,6160
2032-11-12,6161
2032-11-13,6162
2032-11-14,6163
2032-11-15,6164
2032-11-16,6165
2032-11-17,6166
2032-11-18,6167
2032-11-19,6168
2032-11-20,6169
2032-11-21,6170
2032-11-22,6171
2032-11-23,6172
2032-11-24,6173
2032-11-25,6174
2032-11-26,6175
2032-11-27,6176
2032-11-28,6177
2032-11-29,6178
2032-11-30,6179
2032-12-01,6180
2032-12-02,6181
2032-12-03,6182
2032-12-04,6183
2032-12-05,6184
2032-12-06,6185
2032-12-07,6186
2032-12-08,6187
2032-12-09,6188
2032-12-10,6189
2032-12-11,6190
2032-12-12,6191
2032-12-13,6192
2032-12-14,6193
2032-12-15,6194
2032-12-16,6195
2032-12-17,6196
2032-12-18,6197
2032-12-19,6198
2032-12-20,6199
2032-12-21,6200
2032-12-22,6201
2032-12-23,6202
2032-12-24,6203
2032-12-25,6204
2032-12-26,6205
2032-12-27,6206
2032-12-28,6207
2032-12-29,6208
2032-12-30,6209
2032-12-31,6210
2033-01-01,6211
2033-01-02,6212
2033-01-03,6213
2033-01-04,6214
2033-01-05,6215
2033-01-06,6216
2033-01-07,6217
2033-01-08,6218
2033-01-09,6219
2033-01-10,6220
2033-01-11,6221
2033-01-12,6222
2033-01-13,6223
2033-01-14,6224
2033-01-15,6225
2033-01-16,6226
2033-01-17,6227
2033-01-18,6228
2033-01-19,6229
2033-01-20,6230
2033-01-21,6231
2033-01-22,6232
2033-01-23,6233
2033-01-24,6234
2033-01-25,6235
2033-01-26,6236
2033-01-27,6237
2033-01-28,6238
2033-01-29,6239
2033-01-30,6240
2033-01-31,6241
2033-02-01,6242
2033-02-02,6243
2033-02-03,6244
2033-02-04,6245
2033-02-05,6246
2033-02-06,6247
2033-02-07,6248
2033-02-08,6249
2033-02-09,6250
2033-02-10,6251
2033-02-11,6252
2033-02-12,6253
2033-02-13,6254
2033-02-14,6255
2033-02-15,6256
2033-02-16,6257
2033-02-17,6258
2033-02-18,6259
2033-02-19,6260
2033-02-20,6261
2033-02-21,6262
2033-02-22,6263
2033-02-23,6264
2033-02-24,6265
2033-02-25,6266
2033-02-26,6267
2033-02-27,6268
2033-02-28,6269
2033-03-01,6270
2033-03-02,6271
2033-03-03,6272
2033-03-04,6273
2033-03-05,6274
2033-03-06,6275
2033-03-07,6276
2033-03-08,6277
2033-03-09,6278
2033-03-10,6279
2033-03-11,6280
2033-03-12,6281
2033-03-13,6282
2033-03-14,6283
2033-03-15,6284
2033-03-16,6285
2033-03-17,6286
2033-03-18,6287
2033-03-19,6288
2033-03-20,6289
2033-03-21,6290
2033-03-22,6291
2033-03-23,6292
2033-03-24,6293
2033-03-25,6294
2033-03-26,6295
2033-03-27,6296
2033-03-28,6297
2033-03-29,6298
2033-03-30,6299
2033-03-31,6300
2033-04-01,6301
2033-04-02,6302
2033-04-03,6303
2033-04-04,6304
2033-04-05,6305
2033-04-06,6306
2033-04-07,6307
2033-04-08,6308
2033-04-09,6309
2033-04-10,6310
2033-04-11,6311
2033-04-12,6312
2033-04-13,6313
2033-04-14,6314
2033-04-15,6315
2033-04-16,6316
2033-04-17,6317
2033-04-18,6318
2033-04-19,6319
2033-04-20,6320
2033-04-21,6321
2033-04-22,6322
2033-04-23,6323
2033-04-24,6324
2033-04-25,6325
2033-04-26,6326
2033-04-27,6327
2033-04-28,6328
2033-04-29,6329
2033-04-30,6330
2033-05-01,6331
2033-05-02,6332
2033-05-03,6333
2033-05-04,6334
2033-05-05,6335
2033-05-06,6336
2033-05-07,6337
2033-05-08,6338
2033-05-09,6339
2033-05-10,6340
2033-05-11,6341
2033-05-12,6342
2033-05-13,6343
2033-05-14,6344
2033-05-15,6345
2033-05-16,6346
2033-05-17,6347
2033-05-18,6348
2033-05-19,6349
2033-05-20,6350
2033-05-21,6351
2033-05-22,6352
2033-05-23,6353
2033-05-24,6354
2033-05-25,6355
2033-05-26,6356
2033-05-27,6357
2033-05-28,6358
2033-05-29,6359
2033-05-30,6360
2033-05-31,6361
2033-06-01,6362
2033-06-02,6363
2033-06-03,6364
2033-06-04,6365
2033-06-05,6366
2033-06-06,6367
2033-06-07,6368
2033-06-08,6369
2033-06-09,6370
2033-06-10,6371
2033-06-11,6372
2033-06-12,6373
2033-06-13,6374
2033-06-14,6375
2033-06-15,6376
2033-06-16,6377
2033-06-17,6378
2033-06-18,6379
2033-06-19,6380
2033-06-20,6381
2033-06-21,6382
2033-06-22,6383
2033-06-23,6384
2033-06-24,6385
2033-06-25,6386
2033-06-26,6387
2033-06-27,6388
2033-06-28,6389
2033-06-29,6390
2033-06-30,6391
2033-07-01,6392
2033-07-02,6393
2033-07-03,6394
2033-07-04,6395
2033-07-05,6396
2033-07-06,6397
2033-07-07,6398
2033-07-08,6399
2033-07-09,6400
2033-07-10,6401
2033-07-11,6402
2033-07-12,6403
2033-07-13,6404
2033-07-14,6405
2033-07-15,6406
2033-07-16,6407
2033-07-17,6408
2033-07-18,6409
2033-07-19,6410
2033-07-20,6411
2033-07-21,6412
2033-07-22,6413
2033-07-23,6414
2033-07-24,6415
2033-07-25,6416
2033-07-26,6417
2033-07-27,6418
2033-07-28,6419
2033-07-29,6420
2033-07-30,6421
2033-07-31,6422
2033-08-01,6423
2033-08-02,6424
2033-08-03,6425
2033-08-04,6426
2033-08-05,6427
2033-08-06,6428
2033-08-07,6429
2033-08-08,6430
2033-08-09,6431
2033-08-10,6432
2033-08-11,6433
2033-08-12,6434
2033-08-13,6435
2033-08-14,6436
2033-08-15,6437
2033-08-16,6438
2033-08-17,6439
2033-08-18,6440
2033-08-19,6441
2033-08-20,6442
2033-08-21,6443
2033-08-22,6444
2033-08-23,6445
2033-08-24,6446
2033-08-25,6447
2033-08-26,6448
2033-08-27,6449
2033-08-28,6450
2033-08-29,6451
2033-08-30,6452
2033-08-31,6453
2033-09-01,6454
2033-09-02,6455
2033-09-03,6456
2033-09-04,6457
2033-09-05,6458
2033-09-06,6459
2033-09-07,6460
2033-09-08,6461
2033-09-09,6462
2033-09-10,6463
2033-09-11,6464
2033-09-12,6465
2033-09-13,6466
2033-09-14,6467
2033-09-15,6468
2033-09-16,6469
2033-09-17,6470
2033-09-18,6471
2033-09-19,6472
2033-09-20,6473
2033-09-21,6474
2033-09-22,6475
2033-09-23,6476
2033-09-24,6477
2033-09-25,6478
2033-09-26,6479
2033-09-27,6480
2033-09-28,6481
2033-09-29,6482
2033-09-30,6483
2033-10-01,6484
2033-10-02,6485
2033-10-03,6486
2033-10-04,6487
2033-10-05,6488
2033-10-06,6489
2033-10-07,6490
2033-10-08,6491
2033-10-09,6492
2033-10-10,6493
2033-10-11,6494
2033-10-12,6495
2033-10-13,6496
2033-10-14,6497
2033-10-15,6498
2033-10-16,6499
2033-10-17,6500
2033-10-18,6501
2033-10-19,6502
2033-10-20,6503
2033-10-21,6504
2033-10-22,6505
2033-10-23,6506
2033-10-24,6507
2033-10-25,6508
2033-10-26,6509
2033-10-27,6510
2033-10-28,6511
2033-10-29,6512
2033-10-30,6513
2033-10-31,6514
2033-11-01,6515
2033-11-02,6516
2033-11-03,6517
2033-11-04,6518
2033-11-05,6519
2033-11-06,6520
2033-11-07,6521
2033-11-08,6522
2033-11-09,6523
2033-11-10,6524
2033-11-11,6525
2033-11-12,6526
2033-11-13,6527
2033-11-14,6528
2033-11-15,6529
2033-11-16,6530
2033-11-17,6531
2033-11-18,6532
2033-11-19,6533
2033-11-20,6534
2033-11-21,6535
2033-11-22,6536
2033-11-23,6537
2033-11-24,6538
2033-11-25,6539
2033-11-26,6540
2033-11-27,6541
2033-11-28,6542
2033-11-29,6543
2033-11-30,6544
2033-12-01,6545
2033-12-02,6546
2033-12-03,6547
2033-12-04,6548
2033-12-05,6549
2033-12-06,6550
2033-12-07,6551
2033-12-08,6552
2033-12-09,6553
2033-12-10,6554
2033-12-11,6555
2033-12-12,6556
2033-12-13,6557
2033-12-14,6558
2033-12-15,6559
2033-12-16,6560
2033-12-17,6561
2033-12-18,6562
2033-12-19,6563
2033-12-20,6564
2033-12-21,6565
2033-12-22,6566
2033-12-23,6567
2033-12-24,6568
2033-12-25,6569
2033-12-26,6570
2033-12-27,6571
2033-12-28,6572
2033-12-29,6573
2033-12-30,6574
2033-12-31,6575
2034-01-01,6576
2034-01-02,6577
2034-01-03,6578
2034-01-04,6579
2034-01-05,6580
2034-01-06,6581
2034-01-07,6582
2034-01-08,6583
2034-01-09,6584
2034-01-10,6585
2034-01-11,6586
2034-01-12,6587
2034-01-13,6588
2034-01-14,6589
2034-01-15,6590
2034-01-16,6591
2034-01-17,6592
2034-01-18,6593
2034-01-19,6594
2034-01-20,6595
2034-01-21,6596
2034-01-22,6597
2034-01-23,6598
2034-01-24,6599
2034-01-25,6600
2034-01-26,6601
2034-01-27,6602
2034-01-28,6603
2034-01-29,6604
2034-01-30,6605
2034-01-31,6606
2034-02-01,6607
2034-02-02,6608
2034-02-03,6609
2034-02-04,6610
2034-02-05,6611
2034-02-06,6612
2034-02-07,6613
2034-02-08,6614
2034-02-09,6615
2034-02-10,6616
2034-02-11,6617
2034-02-12,6618
2034-02-13,6619
2034-02-14,6620
2034-02-15,6621
2034-02-16,6622
2034-02-17,6623
2034-02-18,6624
2034-02-19,6625
2034-02-20,6626
2034-02-21,6627
2034-02-22,6628
2034-02-23,6629
2034-02-24,6630
2034-02-25,6631
2034-02-26,6632
2034-02-27,6633
2034-02-28,6634
2034-03-01,6635
2034-03-02,6636
2034-03-03,6637
2034-03-04,6638
2034-03-05,6639
2034-03-06,6640
2034-03-07,6641
2034-03-08,6642
2034-03-09,6643
2034-03-10,6644
2034-03-11,6645
2034-03-12,6646
2034-03-13,6647
2034-03-14,6648
2034-03-15,6649
2034-03-16,6650
2034-03-17,6651
2034-03-18,6652
2034-03-19,6653
2034-03-20,6654
2034-03-21,6655
2034-03-22,6656
2034-03-23,6657
2034-03-24,6658
2034-03-25,6659
2034-03-26,6660
2034-03-27,6661
2034-03-28,6662
2034-03-29,6663
2034-03-30,6664
2034-03-31,6665
2034-04-01,6666
2034-04-02,6667
2034-04-03,6668
2034-04-04,6669
2034-04-05,6670
2034-04-06,6671
2034-04-07,6672
2034-04-08,6673
2034-04-09,6674
2034-04-10,6675
2034-04-11,6676
2034-04-12,6677
2034-04-13,6678
2034-04-14,6679
2034-04-15,6680
2034-04-16,6681
2034-04-17,6682
2034-04-18,6683
2034-04-19,6684
2034-04-20,6685
2034-04-21,6686
2034-04-22,6687
2034-04-23,6688
2034-04-24,6689
2034-04-25,6690
2034-04-26,6691
2034-04-27,6692
2034-04-28,6693
2034-04-29,6694
2034-04-30,6695
2034-05-01,6696
2034-05-02,6697
2034-05-03,6698
2034-05-04,6699
2034-05-05,6700
2034-05-06,6701
2034-05-07,6702
2034-05-08,6703
2034-05-09,6704
2034-05-10,6705
2034-05-11,6706
2034-05-12,6707
2034-05-13,6708
2034-05-14,6709
2034-05-15,6710
2034-05-16,6711
2034-05-17,6712
2034-05-18,6713
2034-05-19,6714
2034-05-20,6715
2034-05-21,6716
2034-05-22,6717
2034-05-23,6718
2034-05-24,6719
2034-05-25,6720
2034-05-26,6721
2034-05-27,6722
2034-05-28,6723
2034-05-29,6724
2034-05-30,6725
2034-05-31,6726
2034-06-01,6727
2034-06-02,6728
2034-06-03,6729
2034-06-04,6730
2034-06-05,6731
2034-06-06,6732
2034-06-07,6733
2034-06-08,6734
2034-06-09,6735
2034-06-10,6736
2034-06-11,6737
2034-06-12,6738
2034-06-13,6739
2034-06-14,6740
2034-06-15,6741
2034-06-16,6742
2034-06-17,6743
2034-06-18,6744
2034-06-19,6745
2034-06-20,6746
2034-06-21,6747
2034-06-22,6748
2034-06-23,6749
2034-06-24,6750
2034-06-25,6751
2034-06-26,6752
2034-06-27,6753
2034-06-28,6754
2034-06-29,6755
2034-06-30,6756
2034-07-01,6757
2034-07-02,6758
2034-07-03,6759
2034-07-04,6760
2034-07-05,6761
2034-07-06,6762
2034-07-07,6763
2034-07-08,6764
2034-07-09,6765
2034-07-10,6766
2034-07-11,6767
2034-07-12,6768
2034-07-13,6769
2034-07-14,6770
2034-07-15,6771
2034-07-16,6772
2034-07-17,6773
2034-07-18,6774
2034-07-19,6775
2034-07-20,6776
2034-07-21,6777
2034-07-22,6778
2034-07-23,6779
2034-07-24,6780
2034-07-25,6781
2034-07-26,6782
2034-07-27,6783
2034-07-28,6784
2034-07-29,6785
2034-07-30,6786
2034-07-31,6787
2034-08-01,6788
2034-08-02,6789
2034-08-03,6790
2034-08-04,6791
2034-08-05,6792
2034-08-06,6793
2034-08-07,6794
2034-08-08,6795
2034-08-09,6796
2034-08-10,6797
2034-08-11,6798
2034-08-12,6799
2034-08-13,6800
2034-08-14,6801
2034-08-15,6802
2034-08-16,6803
2034-08-17,6804
2034-08-18,6805
2034-08-19,6806
2034-08-20,6807
2034-08-21,6808
2034-08-22,6809
2034-08-23,6810
2034-08-24,6811
2034-08-25,6812
2034-08-26,6813
2034-08-27,6814
2034-08-28,6815
2034-08-29,6816
2034-08-30,6817
2034-08-31,6818
2034-09-01,6819
2034-09-02,6820
2034-09-03,6821
2034-09-04,6822
2034-09-05,6823
2034-09-06,6824
2034-09-07,6825
2034-09-08,6826
2034-09-09,6827
2034-09-10,6828
2034-09-11,6829
2034-09-12,6830
2034-09-13,6831
2034-09-14,6832
2034-09-15,6833
2034-09-16,6834
2034-09-17,6835
2034-09-18,6836
2034-09-19,6837
2034-09-20,6838
2034-09-21,6839
2034-09-22,6840
2034-09-23,6841
2034-09-24,6842
2034-09-25,6843
2034-09-26,6844
2034-09-27,6845
2034-09-28,6846
2034-09-29,6847
2034-09-30,6848
2034-10-01,6849
2034-10-02,6850
2034-10-03,6851
2034-10-04,6852
2034-10-05,6853
2034-10-06,6854
2034-10-07,6855
2034-10-08,6856
2034-10-09,6857
2034-10-10,6858
2034-10-11,6859
2034-10-12,6860
2034-10-13,6861
2034-10-14,6862
2034-10-15,6863
2034-10-16,6864
2034-10-17,6865
2034-10-18,6866
2034-10-19,6867
2034-10-20,6868
2034-10-21,6869
2034-10-22,6870
2034-10-23,6871
2034-10-24,6872
2034-10-25,6873
2034-10-26,6874
2034-10-27,6875
2034-10-28,6876
2034-10-29,6877
2034-10-30,6878
2034-10-31,6879
2034-11-01,6880
2034-11-02,6881
2034-11-03,6882
2034-11-04,6883
2034-11-05,6884
2034-11-06,6885
2034-11-07,6886
2034-11-08,6887
2034-11-09,6888
2034-11-10,6889
2034-11-11,6890
2034-11-12,6891
2034-11-13,6892
2034-11-14,6893
2034-11-15,6894
2034-11-16,6895
2034-11-17,6896
2034-11-18,6897
2034-11-19,6898
2034-11-20,6899
2034-11-21,6900
2034-11-22,6901
2034-11-23,6902
2034-11-24,6903
2034-11-25,6904
2034-11-26,6905
2034-11-27,6906
2034-11-28,6907
2034-11-29,6908
2034-11-30,6909
2034-12-01,6910
2034-12-02,6911
2034-12-03,6912
2034-12-04,6913
2034-12-05,6914
2034-12-06,6915
2034-12-07,6916
2034-12-08,6917
2034-12-09,6918
2034-12-10,6919
2034-12-11,6920
2034-12-12,6921
2034-12-13,6922
2034-12-14,6923
2034-12-15,6924
2034-12-16,6925
2034-12-17,6926
2034-12-18,6927
2034-12-19,6928
2034-12-20,6929
2034-12-21,6930
2034-12-22,6931
2034-12-23,6932
2034-12-24,6933
2034-12-25,6934
2034-12-26,6935
2034-12-27,6936
2034-12-28,6937
2034-12-29,6938
2034-12-30,6939
2034-12-31,6940
2035-01-01,6941
2035-01-02,6942
2035-01-03,6943
2035-01-04,6944
2035-01-05,6945
2035-01-06,6946
2035-01-07,6947
2035-01-08,6948
2035-01-09,6949
2035-01-10,6950
2035-01-11,6951
2035-01-12,6952
2035-01-13,6953
2035-01-14,6954
2035-01-15,6955
2035-01-16,6956
2035-01-17,6957
2035-01-18,6958
2035-01-19,6959
2035-01-20,6960
2035-01-21,6961
2035-01-22,6962
2035-01-23,6963
2035-01-24,6964
2035-01-25,6965
2035-01-26,6966
2035-01-27,6967
2035-01-28,6968
